Program Time [s],Device ID,Accelerometer X Axis,Accelerometer Y axis,Accelerometer Z Axis,Gyroscope X Axis,Gyroscope Y Axis,Gyroscope Z Axis,Magnetometer X Axis,Magnetometer Y Axis,Magnetometer Z Axis,Not Used currently,Not Used currently,Not Used currently
2836.01,0,192,-4307,-466,-239,68,125,31845,-32083,32558,0,0,0
2836.01,0,23,-4194,-442,-484,-348,181,31846,-32080,32555,0,0,0
2836.04,0,51,-4165,-705,-323,-436,179,31847,-32076,32550,0,0,0
2836.04,0,249,-4208,-750,35,-85,-63,31846,-32077,32548,0,0,0
2836.07,0,53,-4066,-648,230,-49,-122,31847,-32076,32548,0,0,0
2836.07,0,78,-4133,-522,5,71,234,31847,-32078,32549,0,0,0
2836.11,0,135,-4268,-499,-180,12,388,31846,-32077,32551,0,0,0
2836.11,0,12,-4191,-601,-40,-184,30,31851,-32076,32548,0,0,0
2836.13,0,-10,-4065,-712,230,-108,-102,31851,-32074,32548,0,0,0
2836.13,0,172,-4157,-677,496,243,-253,31849,-32077,32549,0,0,0
2836.16,0,69,-4147,-558,523,343,-176,31848,-32077,32552,0,0,0
2836.16,0,103,-4247,-479,428,412,-33,31848,-32080,32556,0,0,0
2836.19,0,93,-4242,-415,317,442,107,31851,-32082,32561,0,0,0
2836.19,0,137,-4404,-705,628,512,-142,31851,-32080,32560,0,0,0
2836.22,0,191,-4225,-889,1124,1465,-407,31853,-32086,32568,0,0,0
2836.22,0,271,-4284,-818,1770,2196,-796,31855,-32091,32581,0,0,0
2836.25,0,151,-4219,-701,2530,3218,-657,31859,-32098,32595,0,0,0
2836.25,0,521,-4464,-928,3727,4190,-1190,31865,-32113,32620,0,0,0
2836.28,0,393,-4344,-837,4822,5803,-1534,31872,-32129,32654,0,0,0
2836.28,0,84,-4096,-505,5931,6680,-1146,31885,-32153,32700,0,0,0
2836.31,0,200,-3970,-406,6927,6790,-1201,31905,-32183,32749,0,0,0
2836.31,0,32,-3858,-165,7388,6155,-1217,31927,-32218,-32730,0,0,0
2836.34,0,-43,-4337,-363,9544,5521,-2015,31948,-32261,-32670,0,0,0
2836.34,0,4,-3824,-650,11444,6086,-3145,31964,-32317,-32603,0,0,0
2836.37,0,251,-3765,-190,13780,5652,-5101,31977,-32387,-32525,0,0,0
2836.37,0,216,-3513,-67,17229,4481,-7984,31980,-32480,-32440,0,0,0
2836.4,0,308,-3209,162,20600,4235,-9637,31969,-32603,-32344,0,0,0
2836.41,0,1552,-4124,1638,23699,6166,-12815,31957,-32765,-32244,0,0,0
2836.43,0,2291,-3065,3363,24935,9088,-11582,31956,32570,-32144,0,0,0
2836.44,0,-165,-1582,4724,24125,5628,-7773,31990,32357,-32059,0,0,0
2836.46,0,152,-577,4445,21656,1208,-3462,32020,32149,-32003,0,0,0
2836.47,0,1120,-754,3089,20502,-1540,-1327,32027,31963,-31978,0,0,0
2836.49,0,1013,152,1740,20682,-433,235,32020,31789,-31970,0,0,0
2836.5,0,1161,644,1890,19594,2491,1905,32020,31620,-31981,0,0,0
2836.52,0,1286,-305,2958,16849,5851,3588,32040,31463,-31996,0,0,0
2836.53,0,139,-2752,4912,12174,9185,5145,32082,31330,-32019,0,0,0
2836.55,0,87,-2903,5835,9518,8616,5723,32144,31238,-32037,0,0,0
2836.56,0,752,-2179,5488,8135,6247,3985,32194,31166,-32056,0,0,0
2836.58,0,-537,-974,5252,6782,3914,4380,32231,31107,-32075,0,0,0
2836.59,0,556,-1271,4376,5435,2647,4135,32248,31058,-32094,0,0,0
2836.61,0,37,-1396,4699,5728,848,2335,32257,31017,-32112,0,0,0
2836.62,0,-155,-1096,4871,4611,-1697,751,32253,30979,-32130,0,0,0
2836.64,0,172,-1202,4656,2207,-2534,338,32240,30946,-32149,0,0,0
2836.65,0,390,-1474,4486,999,-1878,-159,32222,30933,-32156,0,0,0
2836.67,0,-243,-956,4465,703,-1769,-502,32209,30925,-32162,0,0,0
2836.68,0,23,-803,4286,531,-2268,-644,32200,30919,-32166,0,0,0
2836.7,0,319,-618,3943,738,-1533,-165,32187,30917,-32172,0,0,0
2836.71,0,361,-788,4032,357,-573,3,32178,30912,-32172,0,0,0
2836.73,0,414,-931,4256,-136,117,-6,32172,30907,-32175,0,0,0
2836.74,0,491,-765,4300,-444,299,90,32173,30911,-32175,0,0,0
2836.76,0,566,-781,4348,-836,375,-58,32175,30913,-32172,0,0,0
2836.77,0,373,-550,4388,-975,105,-144,32179,30921,-32168,0,0,0
2836.79,0,411,-466,4156,-785,-306,-128,32179,30925,-32165,0,0,0
2836.8,0,429,-305,3909,-410,-552,-210,32178,30930,-32163,0,0,0
2836.82,0,516,-490,3907,-87,-398,-332,32175,30934,-32161,0,0,0
2836.83,0,572,-558,3935,162,-136,-333,32175,30936,-32162,0,0,0
2836.85,0,509,-537,4013,-165,-107,-372,32175,30936,-32161,0,0,0
2836.86,0,591,-734,3990,-575,167,-312,32176,30935,-32159,0,0,0
2836.88,0,743,-334,4232,-383,271,73,32178,30939,-32159,0,0,0
2836.89,0,733,-554,4363,-261,-90,51,32180,30943,-32157,0,0,0
2836.91,0,663,-750,4212,-267,-499,-273,32178,30944,-32155,0,0,0
2836.92,0,389,-316,3944,-470,-528,213,32176,30945,-32156,0,0,0
2836.94,0,502,-434,3849,-371,-506,99,32172,30948,-32152,0,0,0
2836.95,0,533,-656,3798,213,-309,-319,32168,30952,-32153,0,0,0
2836.97,0,424,-334,3754,485,201,112,32168,30951,-32152,0,0,0
2836.98,0,524,-684,3994,417,706,279,32170,30948,-32155,0,0,0
2837,0,439,-812,4258,590,518,92,32174,30946,-32155,0,0,0
2837.03,0,492,-886,4297,374,365,23,32177,30941,-32155,0,0,0
2837.03,0,238,-937,4382,-17,347,-32,32181,30938,-32158,0,0,0
2837.06,0,259,-711,4170,-422,35,80,32184,30941,-32155,0,0,0
2837.06,0,348,-588,4046,-101,-280,-239,32182,30943,-32157,0,0,0
2837.09,0,471,-656,4078,164,-446,-513,32184,30945,-32155,0,0,0
2837.09,0,319,-638,4164,218,-399,-564,32182,30944,-32154,0,0,0
2837.12,0,554,-652,4185,179,-441,-614,32181,30941,-32155,0,0,0
2837.12,0,508,-696,4270,217,-617,-850,32180,30940,-32158,0,0,0
2837.15,0,613,-657,4264,-33,-775,-843,32179,30940,-32155,0,0,0
2837.15,0,466,-689,4325,73,-941,-954,32177,30938,-32159,0,0,0
2837.18,0,388,-591,4280,264,-1380,-1179,32174,30936,-32158,0,0,0
2837.18,0,555,-516,4208,286,-2003,-1514,32169,30933,-32162,0,0,0
2837.21,0,515,-554,4265,240,-2438,-1743,32160,30933,-32162,0,0,0
2837.21,0,670,-551,4094,100,-2445,-1965,32152,30928,-32166,0,0,0
2837.24,0,779,-336,3821,-246,-2077,-1786,32141,30927,-32168,0,0,0
2837.24,0,694,-502,3878,-305,-1646,-1926,32132,30929,-32169,0,0,0
2837.27,0,815,-422,3938,-31,-1382,-1768,32129,30930,-32169,0,0,0
2837.27,0,977,-419,4072,555,-1259,-1824,32126,30928,-32170,0,0,0
2837.3,0,1038,-394,4021,764,-1119,-1663,32124,30923,-32174,0,0,0
2837.3,0,1112,-723,4170,815,-1094,-1988,32126,30916,-32176,0,0,0
2837.33,0,908,-512,4460,804,-1398,-2399,32125,30908,-32179,0,0,0
2837.33,0,1173,-497,4399,634,-2070,-2635,32124,30902,-32185,0,0,0
2837.37,0,1033,-590,4369,578,-2312,-2856,32122,30892,-32190,0,0,0
2837.37,0,964,-157,4093,502,-2218,-2070,32116,30887,-32195,0,0,0
2837.39,0,1059,-510,4160,337,-2286,-2060,32111,30881,-32196,0,0,0
2837.39,0,1231,-936,4157,639,-2406,-3018,32102,30879,-32201,0,0,0
2837.42,0,1470,-1307,4061,955,-1869,-5050,32101,30872,-32205,0,0,0
2837.42,0,920,-803,4131,400,-804,-6066,32110,30859,-32210,0,0,0
2837.45,0,1057,346,5636,-1578,-1232,-5954,32129,30850,-32212,0,0,0
2837.45,0,1930,-597,5333,-2470,-4490,-6663,32141,30855,-32207,0,0,0
2837.48,0,2584,41,4451,-1245,-4387,-8175,32134,30866,-32200,0,0,0
2837.48,0,2051,195,4636,1158,-3236,-8951,32137,30866,-32198,0,0,0
2837.51,0,674,273,3906,1849,-3776,-10347,32153,30852,-32203,0,0,0
2837.51,0,3268,-759,3384,2292,-1536,-12254,32173,30831,-32216,0,0,0
2837.55,0,2061,-1083,2787,970,2371,-13213,32219,30810,-32225,0,0,0
2837.55,0,652,-215,2878,867,5631,-13570,32296,30794,-32226,0,0,0
2837.57,0,417,-431,2444,-829,6724,-12874,32394,30784,-32227,0,0,0
2837.57,0,-171,-900,2885,-2188,6334,-14649,32500,30796,-32228,0,0,0
2837.6,0,826,982,2889,-2982,6826,-15722,32607,30824,-32224,0,0,0
2837.6,0,1427,2125,4074,-1806,6872,-16079,32721,30864,-32222,0,0,0
2837.63,0,854,978,4085,-1116,6557,-16482,-32703,30911,-32228,0,0,0
2837.63,0,-731,-100,3995,147,7445,-15194,-32594,30960,-32242,0,0,0
2837.66,0,-3054,1203,2361,-3067,5506,-8257,-32491,31008,-32263,0,0,0
2837.67,0,-965,630,2360,-5943,2665,-4485,-32427,31058,-32274,0,0,0
2837.69,0,345,-91,3966,-5247,2924,-2334,-32391,31114,-32267,0,0,0
2837.7,0,590,-1214,5236,-2406,1818,-2610,-32364,31156,-32266,0,0,0
2837.72,0,208,51,5136,94,-137,-3049,-32344,31184,-32266,0,0,0
2837.73,0,126,-24,4773,1141,-1573,-1968,-32337,31198,-32264,0,0,0
2837.75,0,-335,-556,4243,2055,-2212,-868,-32341,31200,-32261,0,0,0
2837.76,0,111,-254,3637,2285,-2435,117,-32352,31191,-32258,0,0,0
2837.78,0,266,543,3517,1325,-2293,673,-32368,31175,-32254,0,0,0
2837.79,0,459,550,3578,64,-1584,639,-32385,31164,-32250,0,0,0
2837.81,0,847,552,3494,400,879,630,-32397,31155,-32246,0,0,0
2837.82,0,208,482,4848,-99,972,257,-32395,31154,-32248,0,0,0
2837.84,0,379,158,4073,424,917,-256,-32387,31152,-32253,0,0,0
2837.85,0,445,214,3952,542,905,-571,-32380,31152,-32262,0,0,0
2837.87,0,431,306,4753,742,-268,-502,-32373,31151,-32262,0,0,0
2837.88,0,318,701,4545,799,-1859,-250,-32373,31146,-32263,0,0,0
2837.9,0,460,688,4263,386,-2166,-87,-32383,31145,-32261,0,0,0
2837.91,0,476,401,4064,-262,-2040,-6,-32395,31143,-32253,0,0,0
2837.93,0,535,249,4082,-400,-1568,-89,-32409,31144,-32245,0,0,0
2837.94,0,453,276,4170,-439,-872,98,-32419,31147,-32240,0,0,0
2837.96,0,591,228,4230,-806,-239,401,-32424,31150,-32234,0,0,0
2837.97,0,538,164,4387,-727,153,623,-32428,31155,-32232,0,0,0
2837.99,0,421,224,4422,-200,-194,526,-32430,31156,-32228,0,0,0
2838,0,527,290,4121,-306,-688,443,-32431,31157,-32227,0,0,0
2838.02,0,388,221,4115,-597,-916,275,-32437,31159,-32224,0,0,0
2838.03,0,503,315,4069,-611,-899,124,-32445,31162,-32221,0,0,0
2838.05,0,739,-22,3677,-202,-707,90,-32451,31166,-32215,0,0,0
2838.06,0,647,702,3648,-585,-135,-266,-32454,31168,-32213,0,0,0
2838.08,0,647,360,3801,-1467,-290,-260,-32456,31173,-32212,0,0,0
2838.09,0,181,27,4612,-1054,-267,-30,-32456,31183,-32204,0,0,0
2838.11,0,150,162,4453,-268,-393,184,-32457,31193,-32202,0,0,0
2838.12,0,470,152,3893,117,-456,-95,-32460,31194,-32198,0,0,0
2838.14,0,548,260,3988,464,-42,372,-32460,31196,-32199,0,0,0
2838.15,0,547,162,4207,1040,202,420,-32463,31191,-32200,0,0,0
2838.17,0,628,324,4049,1057,464,135,-32463,31180,-32202,0,0,0
2838.18,0,626,130,4056,963,1084,-485,-32460,31175,-32206,0,0,0
2838.2,0,564,38,4117,1101,1930,-1244,-32449,31170,-32214,0,0,0
2838.21,0,702,287,3923,1336,3455,-1494,-32433,31166,-32225,0,0,0
2838.23,0,592,381,3910,1457,5842,-1642,-32405,31163,-32239,0,0,0
2838.24,0,372,203,3865,1829,8232,-1282,-32360,31160,-32268,0,0,0
2838.26,0,-44,299,4052,1908,9761,-251,-32303,31155,-32305,0,0,0
2838.27,0,285,523,4158,1139,10942,1060,-32241,31145,-32350,0,0,0
2838.29,0,-231,368,4672,509,12071,2119,-32176,31137,-32402,0,0,0
2838.32,0,-328,560,4170,1128,13388,2544,-32113,31124,-32462,0,0,0
2838.32,0,-1066,-132,4313,3424,13105,1638,-32045,31104,-32536,0,0,0
2838.35,0,-1574,410,4995,4783,13403,-1353,-31985,31083,-32612,0,0,0
2838.35,0,-962,964,4316,5256,15218,-2234,-31917,31070,-32707,0,0,0
2838.38,0,-1762,716,3500,5414,16897,-2724,-31845,31065,32719,0,0,0
2838.38,0,-2260,681,3084,5707,16320,-3383,-31774,31067,32597,0,0,0
2838.41,0,-2259,755,2666,6336,16307,-3941,-31712,31075,32469,0,0,0
2838.41,0,-2647,726,2415,6618,16636,-4100,-31659,31093,32335,0,0,0
2838.44,0,-3004,634,2086,6507,16688,-4832,-31616,31121,32195,0,0,0
2838.44,0,-2296,895,2814,6749,17412,-5049,-31583,31154,32052,0,0,0
2838.47,0,-2651,1044,2036,7140,19088,-4870,-31564,31197,31902,0,0,0
2838.47,0,-3155,1076,1568,6169,19810,-4791,-31558,31246,31739,0,0,0
2838.5,0,-3146,1173,1420,5526,19674,-4303,-31569,31298,31574,0,0,0
2838.5,0,-3721,217,548,4787,18461,-3063,-31597,31351,31416,0,0,0
2838.53,0,-4067,651,471,4022,15493,-2905,-31639,31396,31276,0,0,0
2838.53,0,-4191,1015,286,3909,13107,-2581,-31684,31439,31156,0,0,0
2838.56,0,-4482,1370,360,2388,12147,-2935,-31731,31480,31053,0,0,0
2838.56,0,-4021,1528,172,755,10294,-3125,-31778,31517,30968,0,0,0
2838.59,0,-4311,1154,377,151,8131,-2831,-31820,31543,30903,0,0,0
2838.59,0,-4348,652,42,740,7193,-2487,-31857,31568,30852,0,0,0
2838.62,0,-4075,765,-167,-354,6098,-2305,-31892,31587,30806,0,0,0
2838.62,0,-4207,560,-82,-1463,4160,-1914,-31919,31602,30772,0,0,0
2838.65,0,-4198,244,91,-1878,2740,-1745,-31938,31607,30750,0,0,0
2838.65,0,-4169,355,102,-1860,1044,-1274,-31952,31608,30737,0,0,0
2838.68,0,-3934,266,-245,-1980,55,-969,-31956,31606,30734,0,0,0
2838.68,0,-3887,141,-374,-2005,-97,-1046,-31955,31600,30736,0,0,0
2838.71,0,-3968,-28,-296,-1653,-103,-995,-31954,31593,30737,0,0,0
2838.71,0,-3964,70,-287,-1462,-558,-848,-31950,31591,30743,0,0,0
2838.74,0,-3909,270,-503,-1398,-733,-627,-31947,31588,30747,0,0,0
2838.74,0,-3938,611,-649,-1323,-569,-271,-31943,31582,30754,0,0,0
2838.77,0,-4064,385,-384,-544,-43,-28,-31939,31575,30758,0,0,0
2838.77,0,-4075,527,-444,309,230,230,-31938,31571,30758,0,0,0
2838.8,0,-3970,561,-796,-280,158,33,-31941,31572,30758,0,0,0
2838.8,0,-4023,373,-649,-699,291,-55,-31941,31571,30756,0,0,0
2838.83,0,-4072,282,-472,-759,355,-159,-31942,31568,30755,0,0,0
2838.83,0,-4034,449,-513,-884,262,-249,-31944,31563,30753,0,0,0
2838.86,0,-4072,432,-337,-665,378,-395,-31945,31562,30755,0,0,0
2838.86,0,-3998,368,-268,-120,414,-278,-31948,31559,30755,0,0,0
2838.89,0,-3998,316,-401,639,887,-250,-31951,31562,30749,0,0,0
2838.89,0,-4077,367,-447,645,964,-277,-31955,31567,30744,0,0,0
2838.92,0,-4114,414,-607,42,561,-426,-31959,31570,30739,0,0,0
2838.93,0,-4021,339,-588,-673,172,-460,-31962,31572,30736,0,0,0
2838.95,0,-4042,197,-301,-394,171,-392,-31965,31571,30735,0,0,0
2838.96,0,-4083,291,-289,-2,114,-249,-31964,31572,30735,0,0,0
2838.98,0,-3939,329,-472,-45,14,-176,-31963,31573,30732,0,0,0
2838.99,0,-3912,298,-527,-210,-9,-179,-31963,31573,30734,0,0,0
2839.01,0,-4030,216,-449,368,344,-89,-31963,31571,30735,0,0,0
2839.02,0,-4067,270,-501,1045,616,26,-31966,31575,30732,0,0,0
2839.04,0,-3950,407,-788,981,830,-45,-31970,31581,30726,0,0,0
2839.05,0,-4086,386,-673,610,741,-105,-31975,31588,30719,0,0,0
2839.07,0,-4010,267,-593,278,482,-154,-31978,31593,30715,0,0,0
2839.08,0,-3981,218,-582,462,507,-79,-31981,31595,30711,0,0,0
2839.1,0,-3964,357,-700,248,488,-155,-31985,31598,30707,0,0,0
2839.11,0,-3986,348,-607,-56,396,-201,-31989,31598,30705,0,0,0
2839.13,0,-3923,304,-579,-118,401,-204,-31989,31600,30704,0,0,0
2839.14,0,-3870,292,-589,-30,596,-139,-31992,31601,30700,0,0,0
2839.16,0,-3903,259,-470,1,583,-61,-31997,31603,30697,0,0,0
2839.17,0,-3959,182,-448,357,565,-5,-32001,31603,30693,0,0,0
2839.19,0,-4037,319,-532,326,273,21,-32003,31604,30690,0,0,0
2839.2,0,-3992,356,-644,262,119,38,-32003,31607,30688,0,0,0
2839.22,0,-3950,305,-734,49,124,-52,-32006,31609,30686,0,0,0
2839.23,0,-3993,277,-619,-140,39,-52,-32008,31608,30688,0,0,0
2839.25,0,-4063,297,-502,-145,-176,6,-32006,31607,30684,0,0,0
2839.26,0,-4014,271,-661,-23,-210,-15,-32006,31607,30687,0,0,0
2839.28,0,-4073,309,-568,74,-204,-17,-32004,31606,30687,0,0,0
2839.29,0,-3989,329,-694,276,-15,8,-32005,31606,30687,0,0,0
2839.31,0,-3984,409,-777,138,130,-56,-32006,31606,30688,0,0,0
2839.32,0,-4026,376,-728,-34,233,-126,-32006,31608,30691,0,0,0
2839.34,0,-3965,337,-672,-17,343,-161,-32007,31610,30686,0,0,0
2839.35,0,-3958,290,-618,87,356,-158,-32009,31612,30684,0,0,0
2839.37,0,-3977,309,-590,6,277,-160,-32010,31611,30681,0,0,0
2839.38,0,-3946,318,-652,-150,233,-213,-32012,31610,30680,0,0,0
2839.4,0,-3882,286,-729,-350,384,-206,-32014,31612,30680,0,0,0
2839.41,0,-3907,241,-687,-288,551,-135,-32016,31610,30677,0,0,0
2839.43,0,-3968,296,-649,-237,592,-100,-32018,31611,30674,0,0,0
2839.44,0,-3947,302,-613,-27,607,-71,-32022,31608,30671,0,0,0
2839.46,0,-3899,283,-677,160,553,-114,-32025,31609,30667,0,0,0
2839.47,0,-3974,320,-736,-193,321,-153,-32029,31610,30663,0,0,0
2839.49,0,-4058,259,-655,183,388,-126,-32030,31611,30663,0,0,0
2839.5,0,-3992,296,-824,-21,189,-224,-32034,31611,30660,0,0,0
2839.52,0,-4003,334,-800,-250,307,-227,-32037,31611,30660,0,0,0
2839.53,0,-4023,201,-732,-167,370,-164,-32036,31612,30660,0,0,0
2839.55,0,-4046,170,-648,211,267,-43,-32041,31613,30658,0,0,0
2839.58,0,-3947,176,-812,316,126,-17,-32042,31613,30652,0,0,0
2839.58,0,-3898,277,-860,-72,69,-130,-32043,31616,30652,0,0,0
2839.61,0,-4028,236,-680,2,147,-73,-32042,31615,30653,0,0,0
2839.61,0,-3949,231,-764,-30,92,-91,-32042,31616,30650,0,0,0
2839.64,0,-3938,294,-876,-388,44,-187,-32042,31615,30650,0,0,0
2839.64,0,-4018,210,-712,-331,11,-192,-32044,31613,30654,0,0,0
2839.67,0,-3957,162,-751,146,90,-67,-32045,31614,30652,0,0,0
2839.67,0,-3954,251,-802,213,117,-102,-32044,31615,30651,0,0,0
2839.7,0,-3975,252,-790,161,123,-136,-32045,31614,30650,0,0,0
2839.7,0,-3940,206,-769,232,85,-108,-32045,31617,30651,0,0,0
2839.73,0,-3908,164,-798,208,50,-66,-32048,31617,30648,0,0,0
2839.73,0,-3936,230,-781,59,-40,-24,-32048,31622,30646,0,0,0
2839.76,0,-4017,236,-735,-81,-258,-32,-32047,31620,30649,0,0,0
2839.76,0,-4107,285,-714,-232,-617,-35,-32044,31620,30647,0,0,0
2839.79,0,-4181,242,-724,-305,-1098,2,-32042,31618,30654,0,0,0
2839.79,0,-4348,299,-665,-454,-1983,109,-32034,31614,30659,0,0,0
2839.82,0,-4446,410,-565,-781,-3217,94,-32025,31612,30671,0,0,0
2839.82,0,-4761,448,-340,-1341,-5134,174,-32005,31605,30689,0,0,0
2839.85,0,-4791,364,-219,-1794,-7446,402,-31974,31594,30721,0,0,0
2839.85,0,-4738,435,-150,-2448,-9933,509,-31933,31577,30764,0,0,0
2839.88,0,-5004,306,119,-2990,-12827,484,-31879,31557,30828,0,0,0
2839.88,0,-5100,368,337,-3555,-15708,357,-31817,31530,30913,0,0,0
2839.91,0,-4520,57,419,-4309,-18637,1147,-31747,31502,31022,0,0,0
2839.91,0,-4468,290,127,-5011,-18864,1219,-31678,31470,31154,0,0,0
2839.94,0,-4032,435,499,-4764,-17756,897,-31618,31437,31297,0,0,0
2839.94,0,-3832,877,883,-5565,-18607,705,-31572,31407,31442,0,0,0
2839.97,0,-3512,464,1296,-7131,-20279,-338,-31539,31381,31595,0,0,0
2839.97,0,-3191,-48,1640,-6692,-21358,-1532,-31517,31369,31764,0,0,0
2840,0,-3315,-373,2966,-3273,-21690,-1775,-31509,31371,31943,0,0,0
2840,0,-2911,-346,3017,-570,-23670,-2137,-31519,31378,32120,0,0,0
2840.03,0,-2712,-626,2529,1494,-23687,-1802,-31550,31387,32300,0,0,0
2840.03,0,-2047,-20,2255,2623,-21880,-2212,-31602,31390,32472,0,0,0
2840.06,0,-1602,1304,2750,1598,-21295,-2315,-31666,31391,32625,0,0,0
2840.06,0,-1240,2120,2979,-1302,-22785,-3005,-31745,31401,-32767,0,0,0
2840.09,0,-2785,-597,3479,-2474,-24368,-1643,-31843,31420,-32616,0,0,0
2840.09,0,-2696,-289,3913,-20,-21783,3178,-31967,31438,-32474,0,0,0
2840.12,0,97,-445,2650,459,-23597,619,-32102,31417,-32356,0,0,0
2840.12,0,444,-122,3743,1257,-22043,-1469,-32254,31408,-32250,0,0,0
2840.15,0,549,-161,3300,2569,-17926,-2440,-32401,31403,-32162,0,0,0
2840.15,0,1441,173,3244,1453,-12841,-2387,-32526,31394,-32107,0,0,0
2840.18,0,1705,443,3854,487,-9400,-2050,-32619,31390,-32071,0,0,0
2840.18,0,1954,371,4255,-100,-7090,-1509,-32684,31394,-32051,0,0,0
2840.21,0,2287,66,3825,-203,-4931,-1038,-32737,31401,-32035,0,0,0
2840.22,0,2534,-12,3946,-22,-2171,-262,32760,31403,-32023,0,0,0
2840.24,0,2282,-185,3600,186,28,174,32745,31405,-32019,0,0,0
2840.25,0,2070,-262,3403,4,2123,146,32746,31405,-32021,0,0,0
2840.27,0,1827,-353,3522,242,3831,134,32762,31402,-32024,0,0,0
2840.28,0,1770,-294,3497,278,5272,371,-32745,31401,-32034,0,0,0
2840.3,0,1494,-158,3542,-150,6044,667,-32705,31397,-32043,0,0,0
2840.31,0,1106,-112,3955,-193,5708,847,-32661,31398,-32057,0,0,0
2840.33,0,969,-151,3923,-61,5034,761,-32618,31397,-32071,0,0,0
2840.34,0,763,-19,3802,55,4289,807,-32583,31394,-32085,0,0,0
2840.36,0,728,229,3975,-11,3528,682,-32551,31392,-32099,0,0,0
2840.37,0,447,235,4322,-3,1684,295,-32527,31389,-32109,0,0,0
2840.39,0,833,275,4082,-10,1201,187,-32512,31387,-32114,0,0,0
2840.4,0,780,46,4117,28,1061,404,-32503,31390,-32120,0,0,0
2840.42,0,616,159,4061,152,1163,453,-32496,31389,-32121,0,0,0
2840.43,0,521,246,4255,209,1054,533,-32488,31388,-32127,0,0,0
2840.45,0,658,263,4200,-58,713,478,-32481,31382,-32130,0,0,0
2840.46,0,674,86,4176,-185,604,513,-32476,31385,-32133,0,0,0
2840.48,0,760,76,4122,-371,538,613,-32472,31382,-32134,0,0,0
2840.49,0,689,91,4257,-447,533,667,-32470,31382,-32134,0,0,0
2840.51,0,657,31,4109,-351,450,592,-32467,31383,-32137,0,0,0
2840.54,0,708,-54,4139,-68,517,504,-32464,31385,-32137,0,0,0
2840.54,0,741,10,4085,55,648,551,-32461,31384,-32137,0,0,0
2840.55,0,641,132,4260,48,727,740,-32458,31383,-32140,0,0,0
2840.57,0,746,58,4206,168,340,877,-32455,31378,-32142,0,0,0
2840.58,0,696,8,4124,152,75,842,-32454,31376,-32146,0,0,0
2840.6,0,583,-87,3811,-102,-506,1234,-32454,31370,-32145,0,0,0
2840.61,0,657,-66,3992,-234,-1052,1361,-32460,31367,-32143,0,0,0
2840.63,0,835,-85,4174,-77,-1156,1288,-32471,31365,-32139,0,0,0
2840.64,0,689,-162,4008,20,-942,1371,-32482,31364,-32135,0,0,0
2840.66,0,578,-50,3937,-72,-999,1731,-32491,31360,-32133,0,0,0
2840.67,0,513,0,3918,41,-1257,1728,-32501,31351,-32127,0,0,0
2840.69,0,530,-29,4056,44,-1471,1787,-32513,31347,-32124,0,0,0
2840.7,0,569,0,3949,-62,-1486,2075,-32527,31340,-32120,0,0,0
2840.72,0,524,135,3918,-489,-1534,2241,-32542,31334,-32113,0,0,0
2840.73,0,623,100,4012,-828,-1858,2109,-32557,31331,-32109,0,0,0
2840.75,0,793,-58,4093,-521,-2159,1477,-32576,31332,-32103,0,0,0
2840.76,0,985,-180,4027,48,-1834,757,-32595,31332,-32097,0,0,0
2840.78,0,1035,-160,4045,534,-944,270,-32609,31329,-32090,0,0,0
2840.79,0,1145,-66,4065,622,255,23,-32616,31327,-32087,0,0,0
2840.81,0,1065,-130,4135,417,-53,57,-32614,31321,-32090,0,0,0
2840.84,0,1358,-164,4188,497,-362,205,-32615,31319,-32090,0,0,0
2840.84,0,1366,-72,4077,345,342,605,-32617,31316,-32092,0,0,0
2840.87,0,981,-97,3861,39,319,1139,-32617,31310,-32093,0,0,0
2840.87,0,869,-18,4046,173,161,812,-32617,31306,-32094,0,0,0
2840.9,0,843,16,4125,-134,131,501,-32617,31305,-32094,0,0,0
2840.9,0,894,36,4199,-208,-127,378,-32617,31304,-32095,0,0,0
2840.93,0,937,-90,4181,-196,-525,342,-32619,31306,-32093,0,0,0
2840.93,0,897,-87,4283,10,-706,149,-32625,31307,-32091,0,0,0
2840.96,0,936,-180,4272,212,-792,-118,-32628,31305,-32089,0,0,0
2840.96,0,937,-172,4180,160,-763,-123,-32634,31305,-32088,0,0,0
2840.99,0,929,-205,4139,431,-499,-60,-32639,31305,-32086,0,0,0
2840.99,0,724,-185,4175,682,-126,353,-32642,31303,-32085,0,0,0
2841.02,0,825,80,4132,307,-417,491,-32644,31297,-32086,0,0,0
2841.02,0,736,-77,4187,613,-537,614,-32650,31292,-32086,0,0,0
2841.05,0,960,-67,4056,374,-598,155,-32654,31288,-32084,0,0,0
2841.05,0,804,-55,4048,318,-1342,-353,-32661,31283,-32088,0,0,0
2841.08,0,837,82,4158,-32,-1510,-581,-32668,31281,-32084,0,0,0
2841.08,0,355,-494,4076,426,-1629,-403,-32678,31284,-32081,0,0,0
2841.11,0,136,-241,4212,654,-2598,692,-32689,31280,-32076,0,0,0
2841.11,0,3732,294,4583,193,-4565,-44,-32711,31275,-32075,0,0,0
2841.14,0,1098,155,2268,-2503,-4776,-151,-32744,31278,-32062,0,0,0
2841.14,0,1130,-209,3386,-3704,-4329,-1191,32759,31297,-32048,0,0,0
2841.17,0,266,-345,5126,-4036,-4343,-2316,32729,31331,-32033,0,0,0
2841.17,0,479,-1275,5529,1673,-6413,-2486,32698,31361,-32020,0,0,0
