Program Time [s],Connection ID,Time High,Time Low,Low-g Accelerometer X,Low-g Accelerometer Y,Low-g Accelerometer Z,Roll,Pitch,Yaw,Magnetometer X,Magnetometer Y,Magnetometer Z,High-g Accelerometer X,High-g Accelerometer Y,High-g Accelerometer Z
3697.57,0,57,-3374,231,-544,-3996,44,-48,-6,32074,28715,-32734,-3,-8,0
3697.58,0,57,-3359,230,-540,-3992,32,-41,-5,32075,28715,-32734,-2,-3,0
3697.6,0,57,-3343,230,-541,-3994,27,-53,-6,32075,28716,-32733,-2,-5,0
3697.61,0,57,-3328,228,-544,-4001,46,-26,6,32073,28716,-32732,-2,-3,0
3697.63,0,57,-3313,232,-544,-3998,47,-46,0,32073,28717,-32732,-3,-1,0
3697.66,0,57,-3297,235,-544,-3997,26,-58,2,32072,28717,-32733,-2,-3,0
3697.66,0,57,-3283,236,-540,-3991,37,-25,10,32073,28716,-32732,-3,-7,0
3697.69,0,57,-3267,237,-536,-4000,42,-40,-1,32073,28715,-32732,-6,-1,0
3697.69,0,57,-3253,240,-537,-3989,50,-6,6,32074,28718,-32734,-6,-5,0
3697.72,0,57,-3237,233,-536,-4012,52,-36,-2,32074,28716,-32734,-2,-4,0
3697.72,0,57,-3222,230,-544,-3994,26,-52,21,32073,28714,-32733,-2,-7,0
3697.75,0,57,-3207,235,-540,-3988,33,-55,4,32075,28715,-32733,-2,-5,0
3697.75,0,57,-3192,238,-542,-3999,51,-56,3,32074,28715,-32734,-1,-6,0
3697.79,0,57,-3176,233,-539,-3977,52,-40,-1,32071,28715,-32732,-1,-5,0
3697.81,0,57,-3161,238,-546,-4012,25,-53,3,32075,28718,-32731,-3,-5,0
3697.82,0,57,-3146,231,-548,-3997,44,-25,2,32073,28715,-32732,-2,-5,0
3697.82,0,57,-3130,235,-542,-3984,31,-29,1,32072,28718,-32733,-2,-1,0
3697.84,0,57,-3116,231,-545,-4008,59,-60,-10,32071,28718,-32731,-5,-10,0
3697.84,0,57,-3100,228,-542,-3978,32,-44,-2,32073,28718,-32732,-1,-3,0
3697.87,0,57,-3086,236,-538,-4001,29,-34,8,32072,28715,-32734,-6,-10,0
3697.87,0,57,-3070,228,-545,-4005,56,-28,-3,32073,28717,-32733,-1,-4,0
3697.9,0,57,-3055,241,-539,-3981,36,-45,8,32073,28715,-32733,-4,-3,0
3697.9,0,57,-3040,234,-537,-4008,21,-51,0,32074,28717,-32732,-5,-4,0
3697.93,0,57,-3024,227,-538,-3987,50,-37,-1,32074,28716,-32733,-3,-3,0
3697.93,0,57,-3009,232,-541,-4000,38,-51,-6,32075,28714,-32736,-3,-3,0
3697.96,0,57,-2994,231,-538,-3998,38,-45,-5,32072,28715,-32735,-6,-7,0
3697.96,0,57,-2979,233,-539,-3994,27,-46,3,32074,28718,-32732,-3,-5,0
3697.99,0,57,-2963,238,-538,-3996,33,-57,-1,32072,28716,-32732,-3,-8,0
3697.99,0,57,-2949,232,-544,-3990,27,-40,-1,32073,28718,-32734,-2,-5,0
3698.02,0,57,-2933,230,-537,-3998,34,-33,7,32073,28716,-32734,-2,-7,0
3698.02,0,57,-2919,231,-550,-3990,46,-29,14,32072,28715,-32734,-3,-7,0
3698.05,0,57,-2903,236,-536,-4004,58,-48,-4,32073,28716,-32733,-3,-7,0
3698.05,0,57,-2888,234,-540,-3993,36,-44,-5,32073,28716,-32732,-4,-7,0
3698.08,0,57,-2873,243,-544,-3998,38,-35,6,32072,28716,-32736,-4,-2,0
3698.08,0,57,-2858,234,-540,-4012,28,-37,10,32074,28714,-32732,-4,-4,0
3698.11,0,57,-2842,232,-539,-3990,27,-25,6,32073,28717,-32734,-1,-5,0
3698.11,0,57,-2827,232,-535,-3996,42,-49,-3,32072,28719,-32731,-4,-12,0
3698.15,0,57,-2812,228,-545,-3993,39,-43,0,32074,28713,-32738,-2,-7,0
3698.15,0,57,-2797,233,-536,-3985,44,-42,-3,32071,28715,-32733,-4,-2,0
3698.17,0,57,-2782,228,-542,-4001,53,-50,7,32072,28717,-32731,-3,-7,0
3698.17,0,57,-2766,235,-542,-3988,30,-33,1,32073,28717,-32731,-2,-4,0
3698.2,0,57,-2752,236,-544,-3993,26,-53,7,32074,28716,-32734,-4,-1,0
3698.2,0,57,-2736,235,-542,-4009,28,-36,-1,32074,28717,-32733,-4,-2,0
3698.23,0,57,-2720,236,-536,-3984,29,-42,-12,32074,28719,-32731,-1,-4,0
3698.23,0,57,-2706,234,-539,-4021,41,-37,12,32075,28716,-32733,-1,-1,0
3698.26,0,57,-2690,232,-541,-3980,51,-55,12,32073,28717,-32735,-2,-5,0
3698.26,0,57,-2675,236,-541,-4007,26,-42,-2,32072,28718,-32733,-1,-1,0
3698.29,0,57,-2660,235,-545,-3994,56,-30,4,32073,28715,-32732,-4,-5,0
3698.3,0,57,-2645,232,-546,-3992,54,-49,-1,32074,28717,-32731,-2,-4,0
3698.32,0,57,-2630,238,-543,-4013,37,-20,-10,32073,28719,-32731,-2,-3,0
3698.33,0,57,-2615,237,-544,-3983,41,-60,0,32073,28716,-32732,-2,-1,0
3698.35,0,57,-2599,233,-536,-4010,37,-42,-1,32074,28718,-32731,8,-4,0
3698.38,0,57,-2585,230,-536,-3978,38,-35,9,32072,28717,-32735,-6,-7,0
3698.38,0,57,-2569,235,-541,-4011,59,-48,-2,32073,28715,-32733,-3,-3,0
3698.39,0,57,-2554,238,-543,-4002,7,-32,-6,32073,28716,-32734,-5,-3,0
3698.41,0,57,-2539,233,-540,-3986,40,-33,-3,32074,28717,-32733,-1,-2,0
3698.42,0,57,-2523,237,-542,-4005,33,-32,4,32073,28719,-32731,-2,-5,0
3698.44,0,57,-2508,229,-537,-3984,21,-36,7,32073,28716,-32734,-1,-7,0
3698.45,0,57,-2493,233,-542,-4011,55,-53,-15,32074,28714,-32734,-2,-4,0
3698.47,0,57,-2478,223,-547,-3978,51,-52,20,32072,28717,-32732,-5,-5,0
3698.48,0,57,-2463,232,-538,-4007,46,-27,-3,32072,28719,-32732,-2,-3,0
3698.5,0,57,-2448,233,-541,-4000,55,-37,2,32073,28717,-32731,-6,-7,0
3698.51,0,57,-2432,233,-540,-3987,20,-63,-1,32074,28717,-32733,-3,-4,0
3698.53,0,57,-2418,234,-543,-4017,21,-33,-6,32072,28720,-32731,-3,-6,0
3698.54,0,57,-2402,233,-546,-3988,46,-27,-5,32073,28716,-32732,-1,-5,0
3698.56,0,57,-2387,234,-534,-3998,24,-26,-4,32074,28716,-32736,-3,-6,0
3698.57,0,57,-2372,224,-543,-3994,44,-26,22,32072,28715,-32734,-1,-3,0
3698.59,0,57,-2356,240,-536,-3996,32,-26,8,32073,28715,-32734,-1,-6,0
3698.6,0,57,-2341,234,-547,-4000,42,-44,-4,32073,28715,-32733,-1,-4,0
3698.62,0,57,-2326,229,-540,-3993,38,-48,2,32072,28716,-32730,-5,-1,0
3698.63,0,57,-2311,239,-538,-4007,33,-39,5,32073,28715,-32734,-7,-3,0
3698.65,0,57,-2296,230,-540,-3999,42,-28,-9,32071,28714,-32732,-3,-2,0
3698.66,0,57,-2281,231,-541,-3982,43,-37,6,32073,28717,-32731,-7,-7,0
3698.68,0,57,-2265,239,-538,-3996,17,-66,8,32071,28716,-32733,-5,-6,0
3698.69,0,57,-2251,230,-538,-3997,47,-33,4,32072,28717,-32734,-6,-5,0
3698.71,0,57,-2235,235,-533,-3990,50,-38,29,32073,28717,-32735,-2,-7,0
3698.72,0,57,-2220,227,-543,-4016,62,-44,-3,32071,28718,-32731,-1,-5,0
3698.74,0,57,-2205,235,-544,-3996,50,-29,-6,32073,28715,-32733,-5,-4,0
3698.75,0,57,-2189,237,-541,-4003,38,-56,6,32074,28716,-32734,-3,-10,0
3698.77,0,57,-2174,229,-542,-3989,34,-38,3,32072,28716,-32734,-3,-3,0
3698.78,0,57,-2159,229,-539,-3995,22,-35,4,32074,28717,-32733,-5,-7,0
3698.8,0,57,-2144,232,-546,-4013,50,-38,5,32073,28716,-32731,-4,-4,0
3698.81,0,57,-2129,230,-539,-3986,29,-47,-3,32073,28717,-32732,-4,-5,0
3698.83,0,57,-2114,236,-539,-4002,18,-39,-9,32073,28717,-32734,-6,-3,0
3698.84,0,57,-2098,230,-541,-3987,29,-54,1,32073,28716,-32734,-2,-3,0
3698.87,0,57,-2084,224,-537,-3997,47,-42,4,32073,28717,-32732,-4,-1,0
3698.87,0,57,-2068,230,-540,-4007,48,-37,3,32073,28716,-32732,-7,-1,0
3698.89,0,57,-2053,234,-543,-3987,60,-43,-4,32073,28714,-32733,-1,-2,0
3698.92,0,57,-2038,237,-545,-4001,33,-48,23,32073,28718,-32734,-1,-7,0
3698.92,0,57,-2022,231,-539,-3986,13,-28,-19,32075,28718,-32731,-5,-6,0
3698.95,0,57,-2007,228,-541,-3999,62,-29,-11,32075,28717,-32734,-2,-3,0
3698.95,0,57,-1992,229,-539,-3998,31,-34,13,32073,28715,-32735,-6,-2,0
3698.98,0,57,-1977,233,-538,-3990,41,-52,-4,32073,28714,-32733,-1,-3,0
3698.98,0,57,-1962,234,-548,-4002,39,-42,-1,32073,28716,-32732,-5,-5,0
3699.01,0,57,-1947,232,-547,-3984,39,-52,3,32075,28715,-32734,-5,-2,0
3699.01,0,57,-1931,233,-539,-4008,34,-44,12,32072,28718,-32733,-7,-4,0
3699.04,0,57,-1917,234,-539,-3991,52,-41,-11,32074,28716,-32734,-5,-1,0
3699.04,0,57,-1901,230,-540,-3992,49,-48,7,32073,28716,-32731,-3,-3,0
3699.07,0,57,-1885,227,-542,-4010,26,-51,-6,32072,28714,-32732,-5,-6,0
3699.07,0,57,-1871,235,-545,-3989,41,-25,-5,32074,28715,-32731,-1,-7,0
3699.1,0,57,-1855,239,-545,-3994,47,-64,0,32073,28715,-32736,-4,-3,0
3699.1,0,57,-1840,236,-540,-4007,51,-46,8,32072,28717,-32733,-1,-6,0
3699.13,0,57,-1825,235,-542,-3990,39,-29,12,32073,28714,-32736,-3,-7,0
3699.13,0,57,-1810,232,-538,-4006,6,-49,15,32074,28715,-32735,-1,-9,0
3699.16,0,57,-1795,229,-539,-3984,33,-31,-1,32072,28715,-32732,-3,-4,0
3699.16,0,57,-1780,237,-538,-3991,55,-37,1,32074,28716,-32733,-2,-2,0
3699.19,0,57,-1764,231,-537,-4007,51,-66,-3,32072,28716,-32735,-5,-7,0
3699.19,0,57,-1750,237,-542,-3994,33,-14,3,32073,28715,-32734,-5,-9,0
3699.22,0,57,-1734,237,-550,-4000,48,-43,0,32072,28715,-32734,-5,-2,0
3699.22,0,57,-1719,229,-542,-3991,23,-38,-14,32072,28715,-32732,-1,-2,0
3699.25,0,57,-1704,230,-538,-3991,45,-39,-3,32074,28716,-32735,12,-4,0
3699.25,0,57,-1688,232,-538,-4004,42,-43,9,32072,28715,-32735,-3,-2,0
3699.28,0,57,-1673,230,-538,-3990,22,-33,-3,32074,28716,-32735,-3,-7,0
3699.28,0,57,-1658,235,-540,-3998,48,-31,13,32073,28717,-32733,-5,-1,0
3699.31,0,57,-1643,231,-540,-3989,46,-31,10,32074,28715,-32735,-3,-1,0
3699.31,0,57,-1628,228,-545,-4003,37,-27,1,32073,28715,-32734,-1,-2,0
3699.34,0,57,-1613,234,-542,-3993,36,-41,0,32074,28714,-32734,-4,-5,0
3699.34,0,57,-1597,231,-546,-4005,45,-36,6,32073,28718,-32734,-5,-1,0
3699.37,0,57,-1583,237,-535,-3995,26,-39,10,32073,28716,-32735,-7,0,0
3699.37,0,57,-1567,228,-541,-3999,32,-30,7,32074,28718,-32732,-3,-6,0
3699.4,0,57,-1551,231,-544,-3990,64,-41,8,32073,28716,-32735,-2,-1,0
3699.4,0,57,-1537,229,-547,-3994,16,-37,12,32074,28716,-32731,-6,-1,0
3699.43,0,57,-1521,241,-538,-4006,29,-45,3,32072,28717,-32732,-6,-4,0
3699.43,0,57,-1506,236,-542,-3995,49,-45,-8,32072,28715,-32733,-3,-4,0
3699.46,0,57,-1491,236,-537,-3994,58,-46,11,32072,28713,-32735,-5,-3,0
3699.46,0,57,-1476,234,-541,-3999,10,-15,-11,32073,28717,-32734,-2,-1,0
3699.49,0,57,-1461,231,-548,-3992,55,-48,13,32073,28716,-32734,-3,-3,0
3699.49,0,57,-1446,236,-546,-3993,23,-35,11,32074,28718,-32733,-2,-1,0
3699.52,0,57,-1430,231,-544,-3999,29,-30,-2,32074,28720,-32732,-2,-2,0
3699.53,0,57,-1416,232,-549,-4001,46,-51,10,32074,28718,-32734,-4,-5,0
3699.55,0,57,-1400,234,-540,-3983,31,-51,14,32073,28714,-32730,-1,-5,0
3699.56,0,57,-1384,237,-537,-4014,41,-62,1,32071,28716,-32732,-1,-8,0
3699.58,0,57,-1370,230,-542,-3995,39,-40,0,32073,28718,-32735,-3,-5,0
3699.59,0,57,-1354,227,-539,-3995,42,-83,-2,32071,28717,-32734,-2,-2,0
3699.61,0,57,-1339,226,-539,-4012,41,-37,14,32072,28716,-32731,-6,-6,0
3699.62,0,57,-1324,230,-537,-3973,34,-22,4,32073,28717,-32730,-3,-6,0
3699.64,0,57,-1309,232,-535,-4006,30,-48,6,32072,28717,-32735,-2,-5,0
3699.65,0,57,-1294,227,-539,-3989,31,-33,1,32073,28714,-32736,-2,-9,0
3699.67,0,57,-1279,238,-541,-3994,47,-55,-1,32072,28716,-32732,-1,-5,0
3699.68,0,57,-1263,244,-550,-3995,16,-27,3,32073,28717,-32734,-3,-5,0
3699.71,0,57,-1249,233,-540,-3986,37,-32,6,32073,28717,-32732,-2,-1,0
3699.71,0,57,-1233,241,-546,-4010,43,-39,4,32071,28716,-32732,-1,-4,0
3699.73,0,57,-1217,235,-544,-3998,21,-46,12,32073,28716,-32733,-3,-8,0
3699.74,0,57,-1203,234,-541,-3992,28,-30,7,32074,28720,-32730,-6,-3,0
3699.76,0,57,-1187,234,-540,-3990,30,-18,3,32072,28716,-32731,-4,-3,0
3699.77,0,57,-1172,235,-543,-3997,27,-37,2,32073,28715,-32733,-2,-6,0
3699.79,0,57,-1157,234,-538,-3992,56,-25,-7,32073,28715,-32734,-4,-4,0
3699.8,0,57,-1142,235,-549,-3994,38,-26,11,32075,28715,-32734,-6,-1,0
3699.82,0,57,-1127,239,-548,-4003,47,-63,-2,32072,28720,-32732,-1,-3,0
3699.83,0,57,-1112,228,-542,-3991,51,-69,7,32073,28716,-32735,-4,-2,0
3699.85,0,57,-1096,232,-537,-3996,62,-20,16,32074,28715,-32732,-6,-2,0
3699.86,0,57,-1081,231,-543,-3998,42,-46,-2,32072,28718,-32735,-5,-2,0
3699.88,0,57,-1066,235,-538,-3997,55,-38,1,32073,28716,-32734,-5,-6,0
3699.89,0,57,-1050,238,-544,-3986,18,-47,-6,32074,28715,-32734,-3,-2,0
3699.91,0,57,-1036,226,-538,-4008,29,-34,-1,32074,28715,-32736,-5,-8,0
3699.92,0,57,-1020,231,-538,-3986,24,-36,2,32073,28717,-32733,-3,-4,0
3699.94,0,57,-1005,231,-544,-4002,69,-66,11,32073,28719,-32730,-2,-3,0
3699.95,0,57,-990,230,-545,-4001,40,-41,0,32073,28716,-32733,-5,-6,0
3699.97,0,57,-975,238,-540,-3982,44,-31,-9,32074,28715,-32734,-3,-3,0
3699.98,0,57,-960,236,-540,-4016,42,-36,0,32075,28717,-32736,-4,-1,0
3700,0,57,-945,235,-545,-3974,38,-27,0,32075,28716,-32732,-2,-5,0
3700.01,0,57,-929,237,-546,-4010,41,-48,3,32072,28718,-32731,-7,-2,0
3700.03,0,57,-914,234,-536,-4000,22,-25,-10,32073,28717,-32733,-3,-3,0
3700.04,0,57,-899,233,-537,-3990,28,-52,9,32073,28718,-32730,-6,-6,0
3700.06,0,57,-883,233,-539,-4005,41,-58,2,32073,28717,-32731,-3,-5,0
3700.07,0,57,-869,227,-541,-3984,27,-28,11,32073,28717,-32732,-2,-3,0
3700.09,0,57,-853,244,-546,-4001,42,-30,16,32072,28717,-32735,-1,-6,0
3700.1,0,57,-838,233,-543,-3992,20,-30,9,32073,28717,-32732,-2,-7,0
3700.12,0,57,-823,236,-538,-3987,32,-36,9,32074,28717,-32732,-2,-3,0
3700.15,0,57,-807,234,-537,-3995,46,-35,-1,32073,28717,-32732,-1,-5,0
3700.15,0,57,-793,228,-545,-3991,39,-47,-1,32073,28718,-32734,-5,-1,0
3700.18,0,57,-777,235,-538,-3995,33,-29,0,32076,28715,-32733,-2,-9,0
3700.18,0,57,-762,229,-536,-3987,31,-40,-6,32074,28719,-32731,-2,-6,0
3700.21,0,57,-747,233,-538,-4006,61,-51,-4,32074,28718,-32731,-3,-2,0
3700.21,0,57,-732,233,-538,-3997,31,-33,8,32072,28718,-32734,-1,-1,0
3700.24,0,57,-716,234,-537,-3999,60,-46,2,32073,28714,-32735,-1,-1,0
3700.24,0,57,-702,237,-540,-3999,24,-9,-17,32072,28719,-32731,-3,-4,0
3700.27,0,57,-686,235,-546,-3982,40,-41,-12,32073,28716,-32734,-7,-5,0
3700.27,0,57,-672,234,-537,-3997,38,-32,9,32073,28717,-32734,-5,-3,0
3700.3,0,57,-656,238,-550,-3996,48,-61,10,32072,28716,-32734,-1,-7,0
3700.3,0,57,-641,235,-550,-4010,44,-41,2,32074,28717,-32733,-1,-4,0
3700.33,0,57,-626,235,-542,-3999,24,-26,8,32072,28716,-32732,-3,-3,0
3700.33,0,57,-611,233,-542,-4003,47,-50,-6,32073,28717,-32733,-1,-9,0
3700.36,0,57,-595,238,-544,-3992,24,-34,10,32074,28714,-32736,-2,-1,0
3700.37,0,57,-580,235,-541,-3986,61,-64,3,32072,28715,-32734,-4,-5,0
3700.39,0,57,-565,232,-541,-3992,36,-32,1,32073,28716,-32733,0,-4,0
3700.39,0,57,-549,232,-548,-4001,36,-41,7,32072,28718,-32733,-5,-5,0
3700.42,0,57,-535,232,-539,-4001,50,-50,9,32072,28715,-32733,-1,-7,0
3700.42,0,57,-519,235,-542,-3990,39,-30,3,32073,28717,-32732,-2,-4,0
3700.45,0,57,-505,236,-539,-3990,48,-41,-8,32072,28715,-32734,-1,-1,0
3700.45,0,57,-489,232,-540,-3999,38,-20,1,32073,28717,-32733,-3,-6,0
3700.48,0,57,-474,240,-534,-4001,42,-32,-13,32071,28715,-32738,-7,-7,0
3700.48,0,57,-459,233,-543,-3999,56,-47,14,32075,28718,-32735,-4,-1,0
3700.51,0,57,-443,232,-536,-3990,54,-31,-4,32073,28715,-32738,-1,-4,0
3700.51,0,57,-428,232,-543,-4007,17,-30,13,32074,28720,-32731,-2,-9,0
3700.54,0,57,-413,231,-540,-3986,46,-39,0,32072,28714,-32736,-2,-6,0
3700.54,0,57,-398,233,-542,-3997,37,-39,4,32074,28715,-32734,-4,-5,0
3700.57,0,57,-382,240,-540,-4001,32,-34,20,32073,28716,-32733,-5,-3,0
3700.57,0,57,-368,241,-543,-4005,33,-44,-4,32071,28716,-32732,-2,-1,0
3700.6,0,57,-352,229,-539,-3997,47,-39,-2,32073,28715,-32735,-3,-4,0
3700.6,0,57,-338,233,-539,-3999,61,-40,10,32072,28717,-32731,-5,-1,0
3700.63,0,57,-322,234,-540,-3992,22,-35,-1,32072,28715,-32733,-3,-1,0
3700.63,0,57,-307,227,-529,-3989,33,-39,-1,32071,28715,-32733,-4,-13,0
3700.66,0,57,-292,235,-539,-3995,52,-33,-4,32073,28718,-32734,-5,-6,0
3700.66,0,57,-276,230,-547,-3999,50,-8,0,32073,28715,-32732,-8,-5,0
3700.69,0,57,-261,237,-544,-3998,26,-52,-1,32072,28718,-32733,-2,-1,0
3700.69,0,57,-246,236,-545,-3994,46,-55,-8,32071,28717,-32731,-3,-3,0
3700.72,0,57,-231,235,-537,-4010,51,-40,5,32073,28717,-32732,-1,-4,0
3700.72,0,57,-215,226,-540,-3990,36,-40,1,32072,28716,-32733,-3,-9,0
3700.75,0,57,-201,234,-537,-3999,35,-18,14,32071,28718,-32732,-2,-1,0
3700.75,0,57,-185,234,-541,-3987,49,-29,9,32071,28716,-32731,-2,-2,0
3700.78,0,57,-171,235,-540,-4002,43,-45,6,32073,28715,-32733,-3,-7,0
3700.79,0,57,-155,226,-538,-3999,48,-51,-3,32073,28716,-32734,-3,-3,0
3700.81,0,57,-140,229,-548,-3988,44,-37,22,32073,28717,-32730,-5,2,0
3700.82,0,57,-125,238,-546,-4010,16,-36,-3,32073,28718,-32732,-5,-1,0
3700.84,0,57,-109,230,-545,-3991,52,-32,9,32072,28714,-32734,-2,-1,0
3700.85,0,57,-94,234,-542,-3999,42,-69,9,32072,28717,-32733,2,-5,0
3700.87,0,57,-79,230,-542,-4008,13,-32,11,32072,28717,-32735,-1,-7,0
3700.88,0,57,-64,231,-540,-3988,72,-49,-1,32071,28716,-32731,-1,-5,0
3700.9,0,57,-48,234,-546,-4003,37,-37,-7,32074,28716,-32734,-6,-6,0
3700.91,0,57,-34,229,-544,-3995,60,-34,6,32073,28717,-32734,-3,-6,0
3700.93,0,57,-18,228,-535,-3996,46,-49,-7,32071,28715,-32733,-2,-1,0
3700.94,0,57,-4,229,-539,-4002,39,-19,-8,32072,28719,-32731,-2,-6,0
3700.96,0,58,12,234,-539,-3992,39,-55,3,32073,28716,-32734,-1,-8,0
3700.97,0,58,27,236,-533,-3998,28,-39,-4,32073,28715,-32732,-3,-7,0
3700.99,0,58,42,234,-545,-3987,64,-51,9,32072,28715,-32736,-4,-4,0
3701,0,58,58,239,-538,-3998,23,-56,8,32073,28716,-32732,-3,-5,0
3701.02,0,58,73,242,-535,-4004,32,-44,8,32073,28718,-32731,-5,-3,0
3701.03,0,58,88,236,-538,-3995,43,-37,-5,32072,28713,-32736,-2,-6,0
3701.05,0,58,103,235,-537,-3999,22,-33,8,32070,28716,-32733,-1,-4,0
3701.06,0,58,119,226,-545,-3993,48,-41,3,32070,28716,-32731,-3,-2,0
3701.08,0,58,133,237,-542,-4001,31,-61,10,32072,28718,-32733,-3,-4,0
3701.09,0,58,149,236,-540,-4006,53,-33,12,32073,28713,-32732,-5,-5,0
3701.11,0,58,163,239,-547,-3996,55,-15,-2,32072,28717,-32731,-3,-4,0
3701.12,0,58,179,236,-536,-3998,60,-55,6,32072,28716,-32732,-7,-1,0
3701.14,0,58,194,235,-543,-3996,40,-36,-7,32072,28716,-32731,-4,-5,0
3701.15,0,58,209,234,-543,-3996,59,-39,6,32074,28714,-32732,-6,-6,0
3701.17,0,58,225,236,-542,-3998,32,-47,6,32073,28716,-32734,-2,-2,0
3701.18,0,58,240,231,-541,-3996,18,-46,4,32072,28718,-32731,-1,-4,0
3701.2,0,58,255,234,-541,-3991,32,-42,8,32074,28717,-32734,-4,-4,0
3701.21,0,58,270,234,-544,-3988,13,-61,-8,32073,28718,-32732,-3,-5,0
3701.23,0,58,286,229,-541,-4004,50,-52,8,32073,28718,-32733,-2,-5,0
3701.24,0,58,300,232,-545,-3996,42,-38,5,32071,28716,-32732,-2,-1,0
3701.26,0,58,316,236,-546,-4004,16,-37,-10,32072,28714,-32734,-2,-4,0
3701.27,0,58,330,240,-538,-3990,25,-12,7,32069,28715,-32732,-7,-5,0
3701.29,0,58,346,237,-543,-3977,42,-35,5,32071,28715,-32734,-3,-4,0
3701.3,0,58,362,230,-540,-4006,40,-35,-16,32073,28714,-32733,-2,-2,0
3701.32,0,58,376,237,-543,-3995,42,-37,7,32074,28718,-32730,-1,-2,0
3701.33,0,58,392,237,-544,-3998,36,-29,0,32073,28718,-32731,0,-3,0
3701.35,0,58,407,229,-543,-3984,15,-44,6,32073,28714,-32732,-4,-5,0
3701.36,0,58,422,239,-544,-3995,48,-41,8,32075,28712,-32735,-5,-4,0
3701.38,0,58,437,227,-538,-4000,41,-42,10,32072,28717,-32732,-1,-7,0
3701.41,0,58,453,238,-540,-4009,20,-16,-2,32071,28716,-32731,-1,-3,0
3701.41,0,58,467,235,-542,-3995,74,-41,12,32071,28717,-32729,-5,-7,0
3701.44,0,58,483,228,-544,-3993,45,-36,4,32073,28716,-32734,-2,-4,0
3701.44,0,58,497,230,-540,-3989,42,-35,-8,32072,28717,-32731,-3,-1,0
3701.47,0,58,513,239,-540,-3995,51,-52,7,32072,28716,-32732,-1,-7,0
3701.47,0,58,529,236,-539,-3997,15,-36,5,32073,28715,-32731,-4,-6,0
3701.5,0,58,543,228,-545,-3982,44,-58,-7,32074,28714,-32734,-5,-6,0
3701.5,0,58,559,230,-538,-4009,38,-41,-5,32073,28715,-32732,-1,-5,0
3701.53,0,58,574,232,-536,-3994,41,-43,10,32071,28720,-32731,-7,-8,0
3701.53,0,58,589,231,-539,-4013,36,-40,-10,32072,28714,-32735,-3,1,0
3701.56,0,58,604,237,-536,-3992,30,-28,-2,32071,28716,-32734,-2,-3,0
3701.56,0,58,620,240,-542,-3992,52,-34,-14,32072,28718,-32732,-1,-2,0
3701.59,0,58,634,236,-538,-4004,26,-34,1,32070,28717,-32732,-5,-2,0
3701.59,0,58,650,231,-539,-3989,45,-38,0,32073,28718,-32733,-1,-8,0
3701.62,0,58,664,240,-540,-4003,27,-39,18,32072,28716,-32733,-4,-5,0
3701.62,0,58,680,237,-543,-3982,28,-46,2,32071,28717,-32733,-1,-3,0
3701.65,0,58,696,241,-539,-4000,41,-41,-6,32073,28717,-32736,-2,-2,0
3701.65,0,58,710,234,-540,-3991,40,-51,2,32070,28715,-32733,-4,-1,0
3701.68,0,58,726,236,-542,-4017,42,-25,9,32073,28714,-32735,-3,-1,0
3701.68,0,58,741,232,-542,-3988,53,-36,0,32071,28714,-32732,-5,-8,0
3701.71,0,58,756,234,-537,-3987,18,-39,0,32070,28717,-32735,-4,-8,0
3701.71,0,58,771,235,-541,-4001,46,-40,-3,32071,28718,-32730,-5,-4,0
3701.74,0,58,787,232,-539,-3995,28,-35,-1,32071,28715,-32736,-3,-6,0
3701.74,0,58,801,239,-543,-4006,17,-41,12,32071,28719,-32732,-5,-4,0
3701.77,0,58,817,230,-546,-3997,45,-47,8,32071,28718,-32734,-1,-5,0
3701.77,0,58,831,240,-542,-3992,66,-62,13,32071,28716,-32732,-2,-3,0
3701.8,0,58,847,232,-539,-3985,33,-62,2,32072,28715,-32735,-1,-5,0
3701.8,0,58,863,227,-534,-3999,44,-42,27,32074,28716,-32732,-2,-5,0
3701.83,0,58,877,234,-539,-3992,36,-25,1,32071,28720,-32731,-1,-7,0
3701.83,0,58,893,230,-546,-4005,30,-33,5,32073,28718,-32733,-6,-3,0
3701.86,0,58,908,237,-538,-3991,30,-42,4,32072,28714,-32735,-2,-2,0
3701.86,0,58,923,240,-537,-3989,57,-36,22,32071,28717,-32731,-1,-1,0
3701.89,0,58,938,231,-545,-3994,35,-13,6,32071,28717,-32734,-3,-7,0
3701.89,0,58,953,235,-536,-3985,19,-21,3,32073,28717,-32731,-1,-2,0
3701.92,0,58,968,234,-536,-4008,32,-41,11,32072,28719,-32730,-4,-5,0
3701.92,0,58,984,226,-536,-3992,3,-41,18,32072,28718,-32731,-1,-7,0
3701.95,0,58,999,231,-535,-4010,31,-36,8,32073,28717,-32731,-4,-4,0
3701.95,0,58,1014,224,-545,-3995,52,-30,7,32070,28716,-32732,-1,-5,0
3701.98,0,58,1030,235,-539,-3980,37,-35,19,32072,28716,-32733,-5,-5,0
3701.98,0,58,1044,234,-544,-4009,49,-50,9,32071,28715,-32732,-7,-2,0
3702.01,0,58,1060,225,-542,-3986,59,-38,4,32071,28717,-32733,-2,-7,0
3702.02,0,58,1075,230,-542,-3999,37,-42,-5,32071,28720,-32730,-4,-7,0
3702.04,0,58,1090,229,-540,-3998,66,-58,2,32071,28715,-32733,-5,-5,0
3702.05,0,58,1105,231,-541,-3988,34,-35,12,32073,28717,-32731,-6,-5,0
3702.07,0,58,1120,233,-542,-4001,40,-29,6,32072,28715,-32731,-4,-5,0
